plot_key,SI_gada_plot,SI_gada_n,n_species
47.45_-66.77,15.819583504375,3,1
38.4077_-87.3629,17.4080645217822,1,1
44.8384_-84.661,21.8128618106966,2,1
43.9699_-73.0395,22.326231180657,4,1
45.1478_-83.6008,19.2721571072328,2,1
42.1735_-76.7366,22.5200647421457,4,1
45.62_-65.41,14.3567006138112,3,1
46.4717_-89.82,20.5168508304804,2,1
38.3634_-81.564,29.0391385257775,2,1
39.2423_-82.0924,20.0921125002585,4,1
46.0752_-87.0409,19.916786725045,2,1
46.6_-67.49,15.6915733879327,3,1
44.1916_-74.0627,19.5955129586092,3,1
43.5342_-88.1297,20.9465689957504,1,1
39.2988_-79.9011,19.9760142754471,1,1
46.3157_-87.1374,20.4669815680581,2,1
47.5245_-94.7255,19.5315795271124,3,1
46.46_-67.72,15.3487171002447,2,1
44.2968_-74.5155,19.9288966277712,4,1
44.4606_-71.348,17.7644268426224,1,1
40.0084_-82.0862,24.0367835878164,5,1
45.7943_-84.5483,24.098814036345,2,1
46.1009_-85.6068,18.9440678279329,2,1
41.4157_-74.0487,18.5449454730649,2,1
45.3031_-85.1055,24.6901850703736,1,1
37.9924_-81.4883,20.7439773016508,1,1
46.57_-67.25,18.1779933824058,2,1
44.8133_-92.0943,22.6977201970226,1,1
46.121_-86.6773,21.0920795420385,2,1
46.6076_-88.7713,21.156943704272,1,1
46.32_-66.92,16.8804230199895,2,1
37.7162_-80.7402,27.3407099142783,1,1
38.8176_-79.3049,13.0194396474424,2,1
43.901_-92.3148,19.3613676823564,2,1
44.6778_-86.1636,22.6346139770507,1,1
42.9518_-76.5074,20.0167230254294,2,1
42.8626_-78.2146,14.2098875625707,1,1
43.0735_-85.6232,20.4094549565722,2,1
45.3129_-89.5696,22.8087835208911,4,1
38.0147_-81.2879,23.3961748346227,2,2
43.6362_-72.5422,20.0682119008598,4,1
42.1843_-74.1811,22.5578435338851,3,1
45.52_-65.71,12.4945239856523,1,1
45.62_-65.82,15.3614034159964,4,2
44.2327_-72.5973,17.1571911646538,1,1
39.6437_-87.2797,28.6362691571052,6,2
43.4696_-86.4408,26.7523571949759,2,1
44.7324_-89.149,16.8421334052602,5,1
46.7161_-88.22,17.8919168039173,2,1
47.05_-67.53,18.1063340436964,3,1
41.1542_-74.8721,21.247346485988,1,1
47.03_-88.6633,20.177890833651,3,1
47.03_-67.71,20.6901973546128,5,1
41.8811_-84.4416,17.0518075363634,3,1
47.06_-67.65,16.4091699709062,2,1
45.636_-88.9121,19.9332091058685,8,1
39.4441_-79.6548,19.9288966277712,1,1
46.1659_-86.6662,19.9186128130223,4,1
44.5584_-85.7056,23.3948830149735,2,1
44.3792_-85.8479,19.5057229325547,1,1
42.9337_-83.4644,21.5832467133163,2,1
45.8_-64.83,14.8737012195121,4,1
37.6531_-89.3356,25.0848329037068,5,2
45.8074_-90.964,21.3128477824775,3,1
46.2_-66.87,15.0702435348438,2,1
43.1625_-90.8179,25.5747665362819,3,1
46.4884_-88.6919,16.5764494336363,4,1
45.389_-84.0678,19.7566995845393,2,1
45.8_-64.91,12.0082560004369,2,1
41.955_-78.2109,27.1862019070887,3,1
47.96_-66.87,16.1997636236902,1,1
44.8192_-74.1587,16.8206684338245,1,1
47.29_-68.7,14.48229303139,2,1
46.36_-66.91,17.3407577944958,3,1
46.3533_-86.6805,18.3457371740531,4,1
45.0259_-85.2099,25.4072525296002,1,1
42.9103_-84.9101,22.0085325820602,4,2
45.6586_-84.742,22.844197537451,4,1
36.696_-92.8008,12.6002551583589,4,1
45.0083_-84.2781,23.3323815246384,1,1
37.9919_-81.4835,27.4568285186567,6,2
37.9907_-81.961,32.8450884600057,2,1
44.4768_-72.0875,23.5197345329151,3,1
45.6568_-68.3362,17.6776464031248,2,1
46.0614_-90.6646,17.724459726566,2,1
44.4993_-84.0069,23.5248972818836,10,1
44.8149_-71.6635,18.773083108071,6,1
38.557_-81.3393,21.4310057438708,7,2
44.5341_-86.1771,23.3818507954067,3,1
43.8371_-74.3048,22.2457355181848,4,1
39.9155_-88.7931,23.1259763136519,5,1
44.5123_-86.2081,28.6692375061473,1,1
45.75_-67.19,17.0702851548079,2,1
42.3392_-76.3031,21.2428635599134,3,1
44.9347_-84.9097,18.1655460146313,4,1
45.63_-67.57,16.4317736347905,2,1
47.02_-66.12,17.6538400629587,1,1
41.5293_-75.7274,24.5624139787868,2,1
43.3493_-74.0507,18.8450132260773,3,1
45.56_-65.65,13.619151211722,4,1
38.4085_-94.8427,19.5072,4,1
46.1023_-88.5483,21.9158656970801,4,1
43.8915_-72.3049,23.0672408254948,4,1
45.0811_-84.8649,19.1760649410846,2,1
39.096_-80.2228,21.516319066243,1,1
39.0878_-86.6828,21.4567416337507,2,1
42.1876_-78.9246,26.1026475177813,3,1
46.1052_-88.0276,19.3952488057622,2,1
39.8371_-86.7311,26.0344370605749,1,1
46.7291_-89.615,16.3132182623952,1,1
45.598_-85.6117,27.106432410837,1,1
46.6342_-87.5109,18.1252326062321,2,1
39.8461_-80.5437,24.1789795651185,1,1
46.7_-67.5,15.4577827229747,2,1
42.5469_-84.8376,19.984530102796,1,1
45.3247_-84.3017,17.5473959498531,2,1
39.6559_-87.1334,22.1043129272147,4,1
46.93_-67.54,17.6024204112351,4,1
45.9409_-87.8119,22.4279991524051,2,1
45.0766_-89.3811,23.3719163176174,1,1
45.74_-64.97,14.0593236175661,2,1
46.5801_-86.3068,25.0445470828865,2,1
47.37_-68.44,16.9862155512231,2,1
47.49_-68.41,14.8566561238136,1,1
46.4418_-89.5904,17.6665586083728,4,1
42.9663_-73.0021,18.1892830609638,3,1
46.4297_-89.8934,16.1993283265902,2,1
42.9934_-75.0191,19.4214436111338,3,1
45.0611_-89.5941,20.7425757318854,1,1
45.5289_-91.4778,20.6811497137187,3,1
45.92_-67.32,11.3960894712947,1,1
39.1923_-79.2809,18.475160410922,1,1
46.3175_-91.2076,17.9933962867857,1,1
39.1266_-81.2611,23.5590057301155,1,1
37.9524_-86.6126,28.01902951479,15,3
45.9168_-90.2678,20.22264490196,1,1
37.9087_-89.7084,20.3394039535741,2,1
37.8563_-81.4814,27.1157836582066,1,1
41.8196_-78.8591,21.9619668945696,2,1
45.8_-67.54,16.1643402562084,2,1
44.9929_-93.8106,27.0371247067169,1,1
38.537_-80.0625,27.464915789546,3,1
42.2812_-79.2366,22.6806010190029,3,1
44.6025_-72.4164,21.8357452484489,4,1
46.1348_-86.2846,22.7919689768496,2,1
45.4811_-89.4002,19.496808141652,1,1
44.0942_-71.3808,21.1681608622358,3,1
47.31_-68.64,13.1675142672191,1,1
42.2224_-74.6612,20.8589812311899,4,1
44.7882_-72.0268,20.1169926785052,3,1
40.0715_-77.8746,23.6752133046092,5,1
46.35_-66.67,15.1460178504422,3,1
47.1288_-95.7381,17.8296385892613,2,1
45.139_-83.4913,21.5832467133163,1,1
41.6618_-84.8948,23.3041533979508,1,1
47.3_-66.87,17.1498701961055,3,1
46.0287_-91.1199,20.6737963730598,1,1
47.33_-66.73,16.1467679873644,2,1
44.1479_-74.6285,22.2796909582614,9,1
46.3072_-91.4119,18.5992150500912,4,1
46.547_-86.3132,20.2450497140252,4,1
40.7337_-84.5357,31.7709944135139,3,1
41.3738_-85.1758,31.9881607955002,1,1
43.9171_-73.7877,19.8474860112194,4,1
42.2933_-79.0184,25.8413673478232,4,1
44.7681_-70.348,17.7138745007243,3,1
42.7299_-74.4011,22.9993971970738,1,1
39.5082_-80.7197,28.0103487111231,1,1
43.765_-74.3369,20.210314512182,4,1
47.0082_-88.693,19.5320509763026,1,1
39.719_-79.3766,17.4274801823216,2,2
47.1368_-88.639,17.8722169468448,2,1
46.63_-67.35,15.9586983378207,2,1
46.619_-89.8342,17.5262922483654,1,1
44.1723_-71.3037,17.4377845492998,1,1
45.2117_-90.6085,21.9548358875788,1,1
47.4607_-87.9962,16.8971840365787,1,1
39.1228_-80.1526,23.8120935911376,1,1
41.8382_-79.448,23.0440242457623,2,1
46.6545_-88.7756,20.200614654775,2,1
46.5_-67.38,12.0328341120367,1,1
41.8516_-78.3276,24.0318013158527,1,1
46.9927_-89.0377,18.1103392232438,4,2
45.3_-67.36,12.2886522142288,1,1
38.0102_-81.5469,25.9624561913805,1,1
45.4445_-83.971,22.2194919432936,1,1
46.4285_-86.3958,22.0562665014278,4,1
42.115_-74.4777,20.7845339078569,2,1
44.4451_-86.155,22.7239862568991,2,1
37.9205_-80.6713,17.5924866514995,3,1
46.29_-67.66,19.2298408365474,3,1
42.22_-79.6886,19.9267398620159,2,1
47.3389_-88.1599,18.0017416974492,2,1
46.8369_-87.8005,21.6387490686312,2,1
45.6995_-91.3201,24.7034245619213,1,1
47.0988_-68.8176,19.6565208831358,5,1
38.4297_-81.1757,24.8764784678122,1,1
44.1704_-93.5549,19.1362260426072,6,1
38.6534_-79.6644,19.3753161658887,1,1
46.57_-67.39,16,1,1
46.6399_-90.0941,19.7865114061355,4,1
44.815_-86.0275,23.6507164789601,2,1
45.0136_-84.8405,20.4320098766766,2,1
46.3073_-89.2982,22.6482259092038,2,1
43.5354_-74.0468,21.8859682218953,2,1
45.39_-66.99,16.8426222881472,1,1
42.6136_-73.3441,24.0807500918902,3,1
41.6369_-75.5496,22.8585586174738,2,1
46.5655_-85.5334,18.8612806910263,4,1
41.7345_-70.8194,17.6930465507848,2,1
44.8928_-72.5933,22.0824193089762,4,1
47.18_-65.96,18.3392411805506,1,1
37.9297_-80.5838,26.7218801306567,1,1
45.6355_-87.7758,19.8417594355118,2,1
47.48_-67.33,18.2336387152163,1,1
47.97_-66.63,13.7444678449806,1,1
37.8574_-81.2858,17.900291740455,1,1
38.0767_-80.7095,20.1296523880195,1,1
45.826_-86.546,14.7048833986182,1,1
39.5507_-80.6805,26.9303400122753,1,1
42.5317_-85.2671,23.0807249074546,1,1
37.8643_-90.1675,24.6551188123248,1,1
42.1354_-85.4473,23.8120935911376,1,1
44.1911_-72.8899,21.4082917253311,3,1
39.6035_-87.174,26.6531321426529,7,2
43.5403_-75.7723,19.2024,2,1
38.7811_-81.4993,21.247346485988,3,1
45.0814_-85.2061,22.3218051738427,2,1
47.63_-67.65,20.0283066387358,3,1
45.445_-87.3757,21.0302450054653,2,2
45.3145_-90.465,20.159698542789,3,1
46.5104_-87.4521,18.0036397859367,2,1
41.4722_-76.9924,27.2892344199635,4,1
45.6854_-87.4916,17.0425328768382,2,1
46.4679_-88.1711,21.6662997842556,2,1
46.2754_-85.5591,21.6452841302308,4,1
45.019_-84.022,16.5329073040041,1,1
43.6936_-73.7774,24.5630338035321,4,1
40.3986_-80.1172,23.3719163176174,2,1
37.9625_-80.2525,17.3426293100051,1,1
39.4964_-86.4589,20.2380077912453,1,1
40.3453_-80.5797,17.5168379122567,1,1
45.08_-72.68,22,1,1
45.0594_-84.2939,21.6036321404559,1,1
39.4807_-81.1494,19.7811320447718,2,1
44.8547_-70.7109,18.1994117480725,5,1
37.6779_-81.7856,17.6784,3,1
44.0366_-73.9518,21.2436294044012,4,1
42.3327_-85.7094,22.1272773512644,2,1
46.3526_-89.0168,23.6436694173925,3,1
46.8_-67.67,19.5528507978908,1,1
45.2922_-90.3644,19.2374623589351,1,1
46.43_-67.19,21.1179150595583,4,1
45.67_-67.56,14.2879779964078,2,2
45.1624_-84.4835,21.0827807639844,2,1
46.1049_-84.5305,19.5886256119768,2,1
42.1692_-74.358,11.0806370998809,3,1
46.9638_-88.7669,20.1934165960331,1,1
46.3469_-89.5066,22.033914555498,1,1
44.9586_-71.0082,18.446888828789,3,1
39.7092_-80.5209,19.263566908605,1,1
43.7632_-90.9315,21.6733636326098,1,1
45.7394_-88.4088,21.5811630708426,2,1
46.6798_-88.1756,16.7456891672365,2,1
42.4325_-76.421,27.0569810982796,2,1
44.2511_-84.2634,23.4966254439962,2,1
46.91_-66.22,20.4007455816331,1,1
45.0191_-83.8366,21.31281588202,6,1
39.3063_-89.7953,17.0492804625836,1,1
47.38_-65.98,13.4272878177887,1,1
45.0169_-85.2214,25.3432770440896,2,1
38.6355_-79.6193,19.5781550623204,2,1
43.0057_-86.1844,20.7214109528636,1,1
45.8482_-91.3891,20.0329046334345,3,1
45.2975_-83.8124,20.9400964576785,4,1
46.8598_-88.1963,15.9807689806112,1,1
46.7793_-88.2408,17.7145747802411,1,1
45.6779_-70.4282,19.3352944576158,3,1
44.7855_-85.9331,21.2558606095355,4,1
46.6914_-88.4691,18.6090400746248,2,1
46.07_-67.77,14.1302314894046,1,1
47.81_-68.35,17.0503215794561,1,1
44.3386_-73.5152,18.9617839677489,3,1
41.2855_-74.1255,22.0051847595569,1,1
47.3232_-88.2519,20.0682869188292,2,1
44.8506_-90.439,15.2648411850125,2,1
44.0784_-73.0528,26.4866098781999,3,1
47.65_-67.67,18.1598124429529,3,1
46.7546_-88.2716,18.4084829422942,1,1
48.04_-66.45,9.2322490626647,2,2
45.5213_-85.091,25.4781697002792,1,1
44.8573_-84.1108,17.0964170966741,1,1
46.5074_-85.9996,16.0658932528601,4,1
39.1148_-80.8856,33.4764296264716,1,1
46.3161_-88.306,19.9109814351233,2,1
40.4085_-80.4907,21.0117518078407,1,1
45.518_-69.4234,16.5954580134483,1,1
45.2494_-71.3354,16.5653489624376,1,1
43.718_-85.1616,20.266002357765,1,1
39.5488_-80.5461,23.9569459426606,1,1
43.1588_-75.1537,19.1661643308949,1,1
46.6979_-88.164,18.3482903110721,1,1
42.1475_-84.445,18.7492968423757,2,1
44.5348_-71.3356,16.178115921568,2,1
43.1471_-82.6139,19.4015222775959,2,1
44.6176_-92.3436,21.5250180747608,2,2
43.2502_-74.6888,20.7398746556323,4,1
44.5793_-73.6864,16.1698174913791,1,1
43.9974_-73.0783,22.0164991374176,3,1
44.4792_-71.4508,18.9735343977663,4,1
45.702_-92.4143,20.3796798529828,6,1
46.6137_-88.456,18.3812195425275,4,1
42.6845_-85.2076,24.7933647958274,2,1
38.8579_-80.564,25.620548195229,2,2
44.9015_-84.9186,13.5062569565551,2,1
47.62_-66.96,13.851981051622,1,1
37.3989_-80.7148,25.1266843014364,1,1
45.2576_-85.0036,21.2047175377879,4,1
39.6987_-80.6203,26.3474560671232,1,1
47.48_-68.06,15.0362619490977,2,1
46.7_-67.55,10.8752765628294,3,1
45.467_-84.7923,25.416443822515,1,1
45.4424_-84.4194,16.3735852544465,1,1
38.5412_-80.2833,24.7695584372683,1,1
38.478_-80.3755,19.3441581759456,1,1
46.5808_-90.3085,21.4796789508147,2,1
38.8409_-82.1221,19.4542676589805,1,1
47.59_-66.72,13.4594848762534,2,1
39.6516_-80.7698,20.9602201821233,1,1
45.1568_-84.2855,13.1813405699403,1,1
45.4721_-84.9658,23.6475536453545,2,1
38.4376_-81.1645,24.8764784678122,2,1
46.24_-66.99,15.5669294395811,2,1
45.9464_-91.0567,19.5971900381796,2,1
46.4109_-89.8021,17.5521210347275,2,1
44.1091_-75.4259,22.7588843703153,2,1
46.1757_-87.4998,17.3886449992035,2,1
43.6963_-73.0799,19.7731900796195,2,1
46.1721_-87.6067,21.046356065176,1,1
45.74_-64.88,12.8524097449273,3,1
47.02_-66.03,13.8598887000552,3,1
43.9904_-72.9725,16.4948162777112,2,1
46.35_-87.2222,18.8783024676845,2,1
39.2774_-79.6556,25.8300888914579,1,1
45.0649_-85.706,20.8299929454723,3,1
46.5995_-90.1852,21.8295443393029,2,1
40.1822_-78.4884,18.8296230426135,2,1
44.7502_-83.6927,23.9251416723615,1,1
43.9885_-85.4738,23.9086989515882,2,1
44.0752_-71.4356,17.5935426520608,5,2
38.6447_-79.8162,24.4659873402876,1,1
46.79_-67.77,16.1322318881068,3,2
39.6924_-80.8853,24.0368286323568,2,1
43.2937_-76.7709,26.2281210792652,1,1
47.77_-67.52,19.9041780531103,1,1
44.9609_-73.7745,17.0048328104179,1,1
43.4452_-74.5774,11.9979702809405,1,1
42.5154_-77.2992,21.5024786464695,4,1
43.4027_-73.3533,21.7618909190104,3,1
44.9173_-85.0858,23.0902538004916,2,1
45.72_-65.29,21.1906890037763,1,1
42.3928_-74.8963,15.7305927059036,3,1
46.4323_-92.2083,17.5754710702832,7,2
45.3815_-84.4717,16.7198591663532,2,1
38.4807_-80.8931,26.7861662086113,1,1
41.4045_-83.7679,16.6074377514184,1,1
45.4907_-84.8299,20.9964779640523,4,1
39.378_-80.7331,20.194088480484,1,1
46.8934_-88.7452,21.0852620674358,2,1
43.2271_-76.8038,18.1785779764244,1,1
42.0875_-78.9272,26.1101395101489,1,1
40.154_-82.3457,29.1591474548458,2,1
38.1161_-81.7879,27.02133647702,1,1
46.6077_-90.0152,20.5233693131583,2,1
38.8847_-79.4184,21.3128477824775,2,1
45.7002_-69.0507,12.8901963050772,1,1
43.5976_-74.2643,15.4579470047163,1,1
44.6897_-83.7741,19.1358341462642,1,1
46.3494_-88.9316,21.2089664403148,1,1
47.84_-66.64,19.3504423327635,2,1
41.4357_-80.0428,26.9688618226322,3,1
45.5697_-91.3607,20.0466102453795,2,1
41.8421_-86.6318,22.5299145254461,1,1
46.5052_-88.4956,19.7054286388441,1,1
47.11_-66.3,15.9967406851768,1,1
39.3049_-85.1206,26.5140699143618,1,1
42.5038_-76.1252,22.6113903536658,1,1
37.3735_-81.9311,21.4241721644314,1,1
47.9_-67,20.0817896268669,2,1
46.5415_-86.4105,18.9401706436874,1,1
44.3241_-72.2576,16.7599620817902,1,1
46.7463_-88.7212,19.2166622349642,1,1
44.9697_-88.803,22.2363081425477,2,1
38.8248_-79.9137,21.3678021828146,1,1
38.7399_-86.3779,25.8300888914579,1,1
41.6267_-77.8303,23.7258872588261,2,1
46.0657_-87.3196,17.4019634886545,4,1
44.6842_-85.8452,24.4698273935928,1,1
38.124_-81.1997,17.9991909125896,1,1
45.5527_-84.8506,24.2695268790283,1,1
45.5731_-85.0313,24.2768045139172,2,1
45.78_-65.29,16.9010710386016,3,2
42.871_-76.1261,24.6114015652782,1,1
45.1742_-84.8195,16.3393685555214,1,1
46.6746_-87.7966,16.2237903050949,1,1
38.5006_-79.8495,18.9579898957955,1,1
38.5926_-79.7465,18.8802251529976,1,1
39.4005_-79.6301,23.2257378512536,1,1
46.41_-67.55,16.272279133938,1,1
39.245_-83.1364,23.301453955279,3,1
39.1671_-79.1628,19.8330211897892,1,1
47.65_-67.72,15.5024345007417,2,1
44.1957_-84.953,18.3869623457742,1,1
39.4152_-81.0594,17.6834156334213,1,1
47.4121_-87.8811,13.6281867779212,2,1
46.98_-67.72,12.8979795821101,1,1
40.5636_-84.8951,25.7034908171892,1,1
47.39_-67.12,21.1237773240994,1,1
44.4054_-87.8065,15.8761206466768,2,1
42.6574_-75.0317,23.3380560918998,1,1
42.6692_-89.9417,19.6836731307656,6,2
46.5604_-85.1973,19.8391627200973,2,1
45.9911_-85.8392,21.4574423275422,2,1
46.8463_-89.0374,17.9832,1,1
47.34_-66.89,16.9633901306979,2,1
46.5941_-88.8126,16.5726493132265,1,1
46.0629_-84.4691,19.6057417140306,4,1
42.706_-90.6302,18.5698470210273,2,1
42.4418_-74.3528,21.9531879835768,3,1
46.9362_-88.5125,22.4104744170204,4,1
45.6275_-90.9001,23.3008250985944,1,1
46.7176_-92.7821,18.9447663352329,18,2
44.4163_-71.3526,15.1995017683238,1,1
44.0402_-74.1411,21.6953642171457,3,1
39.8865_-87.2128,28.0732347007136,4,1
46.2917_-90.2928,17.3562913737166,1,1
46.7661_-89.7892,20.9465593667649,2,1
45.5821_-84.3913,16.544919770975,1,1
46.6415_-87.6478,17.5366246478306,2,1
44.4491_-84.0327,22.0073801772364,1,1
42.2373_-86.053,15.8982463626452,1,1
46.0356_-84.2145,17.5147764975933,4,1
45.88_-67.29,13.3147025044663,2,1
43.5955_-86.4203,20.4591365551003,1,1
37.9899_-81.9608,32.8450884600057,1,1
43.6927_-87.7161,23.3768773538644,3,1
43.8698_-73.9038,19.992662540873,4,1
38.4892_-87.1338,31.5452650666535,6,2
47.44_-67.16,18.3742545451595,4,1
45.044_-85.0039,19.7566907014794,2,1
42.9255_-84.1793,23.1157479213127,5,2
41.6136_-74.007,21.6539084059093,1,1
42.0518_-79.2953,18.8223899476434,1,1
46.0968_-88.113,20.9261802211106,1,1
41.779_-79.8318,22.07874545465,1,1
46.5456_-85.3909,22.8930481845016,4,1
45.562_-89.3781,20.761915432679,2,1
44.8803_-84.7808,21.2522804755347,4,1
45.0259_-84.3317,23.5514576677462,4,1
38.8707_-79.4848,28.7061961318387,2,1
43.2321_-83.2616,20.4198714752254,1,1
43.3322_-75.9057,18.5449454730649,1,1
44.8106_-85.0692,13.9511282336517,2,1
45.81_-67.62,19.2011622196926,3,1
44.6935_-84.2173,25.0949556065434,1,1
45.0301_-88.8901,23.9911950490476,1,1
37.9179_-80.6776,17.5924866514995,1,1
44.2342_-93.9607,23.7271268638493,6,1
40.4149_-74.7148,20.6433940019064,1,1
45.0905_-84.8922,23.9326964176165,1,1
43.7395_-72.8945,17.2566569830059,2,1
46.7778_-87.9118,19.5792767407976,1,1
38.3056_-81.0818,18.6307414709261,1,1
45.2513_-83.6054,16.4350002889734,1,1
42.7688_-90.8879,18.5992150500912,1,1
41.205_-78.4033,16.2691711081254,2,1
42.7221_-77.5945,22.2775382598299,1,1
41.9464_-77.9261,21.5083957022675,2,1
44.7957_-72.5539,16.717386452287,1,1
44.3847_-85.9045,18.2936408353453,4,1
46.4437_-87.2259,23.8287154806345,2,1
48.0431_-94.8902,13.106424894572,1,1
47.7_-66.96,18.4724809254675,1,1
47.4459_-87.8291,18.7725577506825,2,1
46.2037_-89.7683,16.1698174913791,1,1
42.7658_-74.6817,22.5533262353804,1,1
38.8223_-79.4834,17.210104606539,1,1
45.7957_-87.7293,25.6546616112228,2,1
44.5628_-71.6832,25.374080597135,1,1
39.0859_-85.4738,22.3245694447317,1,1
47.2688_-88.5294,18.9896820080641,1,1
46.6091_-86.2657,23.0109712474614,2,1
40.3642_-87.1285,21.1692816619488,2,1
39.5183_-81.7698,17.1079254783031,1,1
47.4554_-91.1326,17.5410705798408,4,1
45.7_-64.84,13.1413001217828,3,1
44.8214_-84.7246,21.8980503486534,2,1
44.3649_-71.2145,16.4281408550527,1,1
45.2141_-90.0522,20.4094549565722,1,1
45.3948_-69.3401,19.5857018271093,2,1
42.062_-75.2943,15.4880751696798,2,1
38.5824_-79.8476,23.9473593062659,2,1
43.9645_-74.0015,17.3790764324949,2,1
43.3668_-83.1398,23.2023533491389,1,1
45.2362_-84.9018,21.3031660960477,1,1
41.6028_-75.6047,24.5405121334983,1,1
41.8401_-76.4696,19.6996157476385,2,1
45.7617_-84.4343,22.4063467183652,2,1
46.38_-66.55,10.744288954216,1,1
47.3_-68.73,14.4740342697924,3,1
47.1707_-88.7498,20.3646275019168,2,1
39.4812_-79.7881,19.3612824951504,2,1
44.2221_-72.9105,16.117361397099,1,1
46.7719_-89.6714,22.5643938704026,4,1
45.47_-66.69,13.7479075076722,1,1
41.4203_-80.2728,22.90446868342,2,1
41.4507_-77.7155,26.4233030971663,4,1
45.2665_-84.7424,19.0841534446127,2,1
46.68_-66.71,17.7247466621458,1,1
43.9823_-71.8019,18.1698675318596,1,1
45.3072_-84.8034,19.8307713431501,2,1
45.756_-87.5036,18.4538767979164,1,1
38.2193_-80.4684,24.7716861929588,1,1
44.97_-85.4993,19.2620063985182,1,1
46.0705_-87.7597,22.0533365456677,1,1
44.4222_-85.207,20.9248271292786,2,1
45.8282_-88.5394,18.8923619833107,1,1
42.1782_-86.1191,21.5049856533656,2,1
46.3471_-88.5834,21.5473092570692,2,1
46.2707_-90.4968,16.9652689760282,2,1
46.6209_-90.1362,19.6710908094489,4,1
46.7676_-89.8201,16.9582689074623,1,1
47.7_-65.87,10.9171257754843,1,1
41.5982_-80.9882,19.3352944576158,1,1
46.5583_-89.8786,20.0986093285024,1,1
38.4192_-80.2353,21.2562279958243,2,1
42.4102_-74.793,23.6418947515443,2,1
46.7696_-89.0148,19.0554393972002,4,1
46.5942_-88.2261,19.4723415281736,1,1
46.9642_-90.6639,23.857268615758,1,1
46.2775_-88.2844,18.1165658406893,1,1
46.57_-67.41,15.6725166169723,2,2
46.692_-88.0881,14.5155846521618,1,1
46.46_-67.4,15.3707511744497,1,1
46.5795_-89.9155,22.5956554904616,2,1
45.1234_-84.9753,21.4454119884084,2,1
44.224_-85.1709,23.9603852889665,1,1
38.7035_-80.9397,20.1093159130932,1,1
38.622_-81.1218,24.6128715465431,2,2
41.1726_-86.1634,28.8765488308175,1,1
47.65_-67.22,15.3276312726094,2,2
45.246_-85.2895,18.118569255519,2,2
46.52_-67.46,16.0943000887062,1,1
44.9499_-83.9139,17.6674585082696,2,1
46.95_-70.52,17.115579790797,2,2
42.3913_-74.8329,18.6048333098032,1,1
46.5455_-87.793,16.4941868101798,1,1
45.1091_-88.6896,28.0376621364511,2,1
43.4619_-73.7605,22.2363081425477,1,1
38.9073_-79.0838,19.4424773406619,1,1
38.8176_-80.1224,24.8298149721093,1,1
43.3258_-73.0285,20.512550713465,2,1
39.2153_-79.1987,18.0622116194156,2,1
43.7458_-90.5508,15.8519676065683,2,2
44.2507_-72.7795,26.5775235113729,1,1
43.515_-85.0197,26.9598263739219,2,1
39.1198_-81.9565,18.8766883915642,4,2
46.3467_-89.6607,20.6616122957291,4,1
44.8239_-85.8251,27.6770392961924,1,1
42.6451_-72.6512,20.3606077827022,1,1
39.3582_-80.0513,19.5072,1,1
46.8171_-87.9546,17.5747557614522,1,1
44.4437_-73.8722,17.3969961290352,1,1
45.3877_-83.9051,21.784144365117,1,1
47.37_-67.9,15.3242843424751,1,1
46.2746_-91.1273,18.7279059744848,2,1
44.6566_-70.6391,12.8524259191326,1,1
44.4682_-84.0299,21.1885323633289,1,1
47.13_-66.2,19.6153434285305,2,1
38.4395_-90.7614,19.246818421258,2,1
45.8354_-87.2376,15.7280810402212,2,1
38.3566_-86.8354,19.9255746012019,2,1
44.584_-85.7201,20.6809745332022,1,1
45.4703_-84.8228,22.2363081425477,1,1
39.2549_-80.7458,25.338858632796,2,2
39.1841_-80.586,20.7158116415331,1,1
46.4701_-89.8675,15.3070912174291,1,1
46.7097_-89.9646,19.8505141163654,2,1
44.9131_-71.7298,17.3064731336848,2,2
43.348_-74.8458,14.9717079682053,1,1
39.227_-80.7921,20.5637449238959,1,1
46.3253_-90.0329,20.8682380858544,1,1
43.3572_-74.3713,23.2758347693479,1,1
41.3663_-76.416,12.3639064537797,2,1
45.0814_-88.8835,19.4344196331329,2,1
